index,snippet,found
294923,le sénat a supprimé l'article 58 ter.,False
294924,"la parole est à m. le rapporteur général, pour soutenir l'amendement no 962 qui fait l'objet de trois sous-amendements nos 1289, 1346 et 1335.",False
294991,"oui, monsieur le président, défendu.",False
294992,"la parole est à m. loïc prud'homme, pour soutenir le sous-amendement no 1306.",True
295023,monsieur le président !,True
295359,je veux bien payer le timbre !,False
295360,"je prends l'engagement de le faire d'ici à la lecture définitive, jeudi.s'agissant de l'amendement, l'avis du gouvernement est défavorable. (sourires.",False
295386,bien !,True
295387,"…deux départements qui d'habitude émargent, sauf erreur, au fonds de péréquation.",False
295656,"(la séance, suspendue à seize heures dix, est reprise à seize heures vingt-cinq, sous la présidence de mme carole bureau-bonnard.)",False
298132,nous avons terminé les questions au gouvernement.,True
298136,"(la séance, suspendue à seize heures vingt, est reprise à seize heures quarante, sous la présidence de m. hugues renson.)",False
298871,"(la séance, suspendue à seize heures d ix , est reprise à seize heures t rente , sous la présidence de m. marc le fur.)",False
299279,"(à vingt-deux heures dix, m. sylvain waserman remplace m. hugues renson au fauteuil de la présidence.)",False
299932,"(à onze heures cinq, m. hugues renson remplace mme carole bureau-bonnard au fauteuil de la présidence.)",False
301435,la commission a supprimé l'article 50 bis.,True
302223,"(la séance, suspendue à dix-sept heures dix, est reprise à dix-sept heures vingt, sous la présidence de mme carole bureau-bonnard.)",False
302241,nous avons réaffirmé le caractère territorial de l'établissement et tenu à mentionner les agences régionales de la biodiversité afin de ne pas remettr,True
302301,"(à dix-huit heures vingt, m. francis vercamer remplace mme carole bureau-bonnard au fauteuil de la présidence.)",False
304587,"(la séance, suspendue à seize heures cinq, est reprise à seize heures vingt, sous la présidence de m. francis vercamer.)",False
305349,"(la séance, suspendue à seize heures quinze, est reprise à seize heures trente, sous la présidence de m. hugues renson.)",False
307080,"(à dix-huit heures cinquante, m. francis vercamer remplace mme annie genevard au fauteuil de la présidence.)",False
308242,"(la séance, suspendue à dix-sept heures, est reprise à dix-sept heures dix , sous la présidence de mme carole bureau-bonnard.)",False
308870,"(la séance, suspendue à dix-sept heures dix, est reprise à dix-sept heures quinze, sous la présidence de mme annie genevard.)",False
310360,"(la séance, suspendue à seize heures vingt-cinq, est reprise à seize heures quarante, sous la présidence de m. marc le fur.)",False
311563,nous avons terminé les questions au gouvernement.,True
311565,"(la séance, suspendue à seize heures dix, est reprise à seize heures vingt, sous la présidence de m. sylvain waserman.)",False
312730,"(à dix heures dix, m. hugues renson remplace m. sylvain waserman au fauteuil de la présidence.)",False
312810,"(à onze heures cinq, m. sylvain waserman remplace m. hugues renson au fauteuil de la présidence.)",False
314053,"(à zéro heure cinquante, mme annie genevard remplace m. marc le fur au fauteuil de la présidence.)",False
314439,la parole est à m. le ministre.,True
315433,"je félicite les deux députés pour ce travail très intéressant, qui permet de souligner l'importance de la question. hier, lorsque nous avons parlé des",True
317476,nous voici arrivés au bout de la première étape du parcours législatif du projet de loi pour une école de la confiance. nos débats en commission et en,True
317530,"(la séance, suspendue à dix-sept heures quinze, est reprise à dix-sept heures vingt-cinq, sous la présidence de mme annie genevard.)",False
318235,"(la séance, suspendue à seize heures cinq, est reprise à seize heures quarante-cinq, sous la présidence de mme carole bureau-bonnard.)",False
318717,"vous en avez déposé une, ce qui témoigne de votre mauvaise foi.",True
319876,"(la séance, suspendue à seize heures cinq, est reprise à seize heures vingt, sous la présidence de m. sylvain waserman.)",False
321725,"(à dix-sept heures cinquante-cinq, m. sylvain waserman remplace mme annie genevard au fauteuil de la présidence.)",False
322200,"(à dix-huit heures cinquante-cinq, m. francis vercamer remplace m. richard ferrand au fauteuil de la présidence.)",False
322993,"(la séance, suspendue à seize heures quinze, est reprise à seize heures trente, sous la présidence de m. francis vercamer.)",False
325212,"(la séance, suspendue à seize heures quinze, est reprise à seize heures trente, sous la présidence de mme annie genevard.)",False
325364,"(la séance, suspendue à dix-huit heures vingt, est reprise à dix-huit heures trente-cinq, sous la présidence de m. francis vercamer.)",False
327759,"(à neuf heures trente-deux , m. francis vercamer remplace mme annie genevard au fauteuil de la présidence.)",False
327764,"(à neuf heures trente-cinq , mme annie genevard remplace m. francis vercamer au fauteuil de la présidence.)",False
328289,"(à douze heures vingt-cinq, m. francis vercamer remplace mme annie genevard au fauteuil de la présidence.)",False
329815,la commission a maintenu la suppression par le sénat de l'article 27 septies a.,False
329820,la commission a maintenu la suppression par le sénat de l'article 27 octies.,False
330231,la commission a supprimé l'article 57 bis da.,False
330536,la commission a maintenu la suppression par le sénat de l'article 61 bis.,False
330632,la commission a maintenu la suppression par le sénat de l'article 61 duodecies.,False
330818,vous parlez de m. castaner ? (sourires.),False
330819,"…et qui, pour cette raison, fait une chute en regagnant sa chambre après une promenade hors de l'établissement peut attaquer l'hôtel en justice. ce n'",False
330879,la commission a maintenu la suppression par le sénat de l'article 71 quater.,False
331986,"(la séance, suspendue à seize heures quinze, est reprise à seize heures vingt-cinq, sous la présidence de m. hugues renson.)",False
333223,"(la séance, suspendue à seize heures dix, est reprise à seize heures trente, sous la présidence de m. marc le fur.)",False
339590,"(la séance, suspendue à dix-sept heures quinze, est reprise à dix-sept heures trente, sous la présidence de mme carole bureau-bonnard.)",False
340048,"(la séance, suspendue à seize heures dix, est reprise à seize heures vingt, sous la présidence de mme carole bureau-bonnard.)",False
340125,"(à dix-huit heures dix, mme annie genevard remplace mme carole bureau-bonnard au fauteuil de la présidence.)",False
340659,la commission a maintenu la suppression par le sénat de l'article 16.,False
342449,"(la séance, suspendue à seize heures quinze, est reprise à seize heures vingt-cinq, sous la présidence de m. francis vercamer.)",False
344201,"(à dix-h uit heures t rente , m. hugues renson remplace m. sylvain waserman au fauteuil de la présidence.)",False
346427,"(la séance, suspendue à seize heures dix , est reprise à seize heures trente , sous la présidence de m. marc le fur.)",False
346506,"je vois là une forme de paradoxe, sinon de contradiction, entre la nécessité d'être éclairé et l'impérieuse nécessité, rappelée par nombre d'entre vou",True
346507,"monsieur nury, vous estimez que le délai d'instruction est trop long. vous avez raison de faire de ce délai l'un de vos sujets de préoccupation. et da",True
348305,"(la séance, suspendue à seize heures dix, est reprise à seize heures vingt-cinq, sous la présidence de m. sylvain waserman.)",False
348472,"(à dix-neuf heures, mme carole bureau-bonnard remplace m. sylvain waserman au fauteuil de la présidence.)",False
349422,"(la séance, suspendue à seize heures dix, est reprise à seize heures vingt-cinq, sous la présidence de m. hugues renson.)",False
352811,"(la séance, suspendue à seize heures dix, est reprise à seize heures trente, sous la présidence de m. hugues renson.)",False
353900,"(la séance, suspendue à seize heures dix, est reprise à seize heures vingt, sous la présidence de mme annie genevard.)",False
354028,"(à dix-huit heures quarante, mme carole bureau-bonnard remplace mme annie genevard au fauteuil de la présidence.)",False
358732,"(la séance, suspendue à seize heures quinze, est reprise à seize heures vingt-cinq, sous la présidence de m. francis vercamer.)",False
361325,"(à dix heures trente, m. hugues renson remplace m. sylvain waserman au fauteuil de la présidence.)",False
361370,"(à onze heures trente, m. sylvain waserman remplace m. hugues renson au fauteuil de la présidence.)",False
361563,"(la séance, suspendue à seize heures dix, est reprise à seize heures trente, sous la présidence de m. francis vercamer.)",False
361597,"(la séance, suspendue à dix-sept heures quinze, est reprise à dix-sept heures vingt-cinq, sous la présidence de m. richard ferrand.)",False
362102,"(à vingt-deux heures vingt, m. francis vercamer remplace m. richard ferrand au fauteuil de la présidence.)",False
362118,"(à vingt-deux heures trente, m. richard ferrand remplace m. f rancis vercamer au fauteuil de la présidence.)",False
362782,"(à dix-sept heures vingt-cinq, mme carole bureau-bonnard remplace m. richard ferrand au fauteuil de la présidence.)",False
362826,"(à dix-sept heures cinquante-c inq , m. richard ferrand remplace mme carole bureau-bonnard au fauteuil de la présidence.)",False
363128,"(à dix-neuf heures quarante-cinq, mme carole bureau-bonnard remplace m. richard ferrand au fauteuil de la présidence.)",False
363185,"(à vingt heures, m. richard ferrand remplace mme carole bureau-bonnard au fauteuil de la présidence.)",False
363251,"par ailleurs, l'application actuelle du droit à la prise est susceptible de créer des inégalités entre les occupants d'un même immeuble collectif. au-",True
364086,"(la séance, suspendue à dix-sept heures cinq, est reprise à dix-sept heures vingt, sous la présidence de m. hugues renson.)",False
365230,"(la séance, suspendue à seize heures cinq, est reprise à seize heures vingt, sous la présidence de mme carole bureau-bonnard.)",False
368530,"(la séance, suspendue à dix heures vingt-cinq, est reprise à dix heures trente-cinq, sous la présidence de m. sylvain waserman.)",False
368816,"(à quinze heures quinze, mme carole bureau-bonnard remplace m. richard ferrand au fauteuil de la présidence.)",False
370287,"(la séance, suspendue à seize heures cinq, est reprise à seize heures vingt-cinq, sous la présidence de m. francis vercamer.)",False
371347,"(à seize heures quarante-cinq, mme annie genevard remplace m. richard ferrand au fauteuil de la présidence.)",False
371383,"(la séance, suspendue à dix-sept heures, est reprise à dix-sept heures cinq, sous la présidence de m. richard ferrand.)",False
375975,"(la séance, suspendue à dix-huit heures, est reprise à dix-huit heures dix, sous la présidence de mme annie genevard.)",False
375978,la parole est à mme sarah el haïry.,True
376691,"(la séance, suspendue à dix-sept heures dix, est reprise à dix-sept heures quinze, sous la présidence de m. francis vercamer.)",False
376824,"(à vingt heures cinq , mme carole bureau-bonnard remplace m. francis vercamer au fauteuil de la présidence.)",False
377225,"(la séance, suspendue à seize heures dix, est reprise à seize heures vingt, sous la présidence de mme annie genevard.)",False
380051,"(la séance, suspendue à seize heures quinze, est reprise à seize heures vingt-cinq, sous la présidence de mme carole bureau-bonnard.)",False
381591,"(la séance, suspendue à seize heures dix, est reprise à seize heures trente, sous la présidence de m. marc le fur.)",False
383207,"(à dix-huit heures, m. marc le fur remplace m. hugues renson au fauteuil de la présidence.)",False
389883,"(à dix-huit heures cinq, m. sylvain waserman remplace m. hugues renson au fauteuil de la présidence.)",False
393362,"(la séance, suspendue à seize heures cinquante-cinq, est reprise à dix-sept heures dix, sous la présidence de m. marc le fur.)",False
393934,"(la séance, suspendue à dix-sept heures cinq, est reprise à dix-sept heures quinze, sous la présidence de m. david habib.)",False
394716,"le second texte est le projet de loi organique que nous commençons maintenant à examiner. il a pour objet de proroger le mandat des membres du cese, d",True
395619,"(la séance, suspendue à dix-sept heures dix, est reprise à dix-sept heures vingt, sous la présidence de m. sylvain waserman.)",False
396648,"ensuite, la ropa n'est pas à proprement parler un don, à moins de considérer qu'un père ou une mère fait un don chaque fois qu'il procrée ! mais nous ",True
398723,quel est l'avis de la commission ?,True
400238,"madame la rapporteure suppléante, reprenez-vous l'amendement no 2005 de m. hervé saulignac ?",True
400315,"m. adam m'a demandé une date. l'étude prend au minimum douze mois, ce qui était la durée de l'étude précédente. j'espère qu'au printemps prochain, soi",True
400316,"toutefois, je n'en sais rien aujourd'hui, sinon je ne lancerais pas d'étude pour le démontrer. rendez-vous au printemps prochain, et croyez en ma moti",True
400457,"marc le fur a eu raison de rappeler que les racines de nos engagements respectifs et opposés sont idéologiques et profondes. c'est vrai, s'il fallait ",True
400458,"j'en viens à la conception selon laquelle la connaissance de ses origines serait un droit. vous en trouverez des traces, c'est incontestable, dans le ",True
400461,"poursuivons la querelle philologique, puisque nous l'avons commencée. le terme « émancipation » vient du latin « ex mancipium » et signifie sortir du ",True
400462,"j'ai plaidé en son temps contre la levée de l'anonymat des femmes accouchant sous x, parce que je pensais déjà qu'il était erroné de croire que l'enfa",True
400463,"permettez-moi de vous donner un exemple qui me cuit. le jour où j'ai appris que j'étais grand-père, j'ai mis en doute mes certitudes car je sentais mi",True
400464,le hasard bienveillant de l'existence a fait que je me trouvais en argentine à ce moment-là et que j'avais rendez-vous avec les grands-mères de la pla,True
400465,"ces femmes, qui demandaient à ce que leurs petits-enfants leur soient rendus, nous bouleversaient. je me suis décidé à discuter de manière plus approf",True
400468,"puisque marc le fur est gaulliste, je le renvoie à malraux qui considère, dans la condition humaine, que ses semblables ne sont pas ceux qui le jugent",True
400469,c'est cette leçon que je veux faire valoir dans nos débats. je n'ai pas d'autre prétention que d'appeler votre attention sur la réalité et la force ob,True
400474,permettez-moi de vous rapporter l'exemple de mon propre cas. ma famille descend d'esclaves d'origine martiniquaise qui ont séjourné sur l'île sénégala,True
400475,"aujourd'hui, je serais très heureux que mon pays encadre les recherches que je pourrais souhaiter faire pour retrouver mes racines martiniquaises, don",True
400476,"monsieur mélenchon, cette quête n'affectera sans doute pas la relation que j'entretiens avec l'autre partie de mes origines, qui se trouve au sénégal,",True
400479,je pense que nous partageons la même utopie d'un monde meilleur mais que nous n'avons pas choisi d'emprunter le même chemin pour y parvenir.,True
400480,"même si la discussion est intéressante, nous ne sommes pas là pour faire de la philosophie, de l'histoire ou chercher la vérité ; nous sommes là pour ",True
400481,peut-être les résultats sont-ils faux mais il demeure que la personne qui reçoit le bilan d'un test croit découvrir la vérité et ne remet pas en cause,True
400482,"remarquons enfin que le conseil d'état a suggéré, en juin 2018, de lever l'interdiction des tests généalogiques. c'est pourquoi nous avons déposé ces ",True
400488,"ainsi, la preuve formelle de ce refus serait apportée, ce qui protégerait le patient, dont la volonté serait respectée, et le personnel médical. l'obl",True
401802,"(à une heure, mme annie genevard remplace m. david habib au fauteuil de la présidence.)",False
401869,"(à une heure trente, m. david habib remplace mme annie genevard au fauteuil de la présidence.)",False
402568,"(la séance, suspendue à dix-sept heures quinze, est reprise à dix-sept heures trente, sous la présidence de m. hugues renson.)",False
403748,"les principes de sincérité, d'égalité, de transparence et d'impartialité seront ainsi inscrits dans la loi organique, ainsi que les garanties de bonne",True
406295,"(la séance, suspendue à seize heures cinquante-cinq, est reprise à dix-sept heures dix, sous la présidence de m. david habib.)",False
406761,quel est l'avis de la commission ?,True
406762,"l'alinéa 5 de l'article 2 prévoyant déjà l'actualisation de la programmation, l'avis sera défavorable.",True
409744,"(la séance, suspendue à dix-sept heures quinze, est reprise à dix-sept heures vingt-cinq, sous la présidence de m. david habib.)",False
413411,"(à dix heures vingt, m. sylvain waserman remplace m. richard ferrand au fauteuil de la présidence.)",False
413432,"(à onze heures d ix , m. richard ferrand remplace m. sylvain waserman au fauteuil de la présidence.)",False
413469,"(la séance, suspendue à onze heures cinquante, est reprise à onze heures cinquante-cinq, sous la présidence de m. marc le fur.)",False
416774,"(à dix-neuf heures cinq, m. hugues renson remplace m. richard ferrand au fauteuil de la présidence.)",False
417488,"(la séance, suspendue à dix-sept heures quinze, est reprise à dix-sept heures vingt-cinq, sous la présidence de mme laetitia saint-paul.)",False
419199,"pardon, cela concerne seulement m. gérard et mme hennion.la parole est à m. pierre dharréville. (brouhaha.)",False
420093,"(la séance, suspendue à dix-huit heures quinze, est reprise à dix-huit heures trente, sous la présidence de m. david habib.)",False
420110,…et je vous assure que cela fonctionne et donne toute satisfaction aux femmes concernées.,False
420111,la parole est à mme florence provendier.,True
420446,pardonnez-moi mais vous ne disposez pas de la délégation de votre président de groupe – je ne veux pas me mêler des affaires du groupe la république e,True
421694,"(la séance, suspendue à dix-huit heures trente, est reprise à dix-huit heures quarante-cinq, sous la présidence de mme laetitia saint-paul.)",False
422238,"je suis saisi de cinq amendements, nos 243, 861, 1350, 1618 et 1351, pouvant être soumis à une discussion commune. les amendements nos 243, 861, 1350 ",True
423045,"l'amendement défendu par le président chassaigne n'est pas, lui, contraire à la constitution – je le reconnais volontiers –, mais il montre que nous n",False
423130,"il y a une bonne nouvelle : quand on prend sa retraite – ce qui arrivera probablement plus tard que ce que l'on avait prévu –, on paie l'impôt sur sa ",False
425896,"les amendements rédactionnels nos 2710, 2711, 2712, 2713, 2714, 2715, 2716, 2717, 2718, 2719, 2720, 2721, 2722, 2723 et 2724 de m. joël giraud, rappor",True
426033,"sur l'amendement no 712, je suis saisi par le groupe socialistes et apparentés d'une demande de scrutin public.le scrutin est annoncé dans l'enceinte ",False
429934,la parole est à m. julien dive.,True
430403,"(à dix-neuf heures quarante-cinq, m. marc le fur remplace m. richard ferrand au fauteuil de la présidence.)",False
431930,"l'ordre du jour appelle la suite de la discussion du projet de loi de financement de la sécurité sociale pour 2020 (nos 2296, 2314, 2340).",False
435516,"je souhaiterais apporter un bref éclairage sur le financement de la recherche et des transferts de technologie par les collectivités territoriales, pr",True
436961,"(la séance, suspendue à dix-sept heures cinquante, est reprise à dix-huit heures, sous la présidence de mme laetitia saint-paul.)",False
438529,"l'ordre du jour appelle la suite de la discussion de la seconde partie du projet de loi de finances pour 2020 (nos 2272, 2301).",True
439480,"je souhaitais également vous interroger, monsieur le ministre, sur la possibilité de mettre en œuvre un contrat d'objectifs et de moyens – com – pour ",False
439517,"en effet, en septembre 2019 sont survenues la mise en liquidation judiciaire d'aigle azur, deuxième compagnie aérienne française, puis la mise en redr",True
439521,nous abordons l'examen des crédits relatifs à la mission « aide publique au développement » et au compte spécial « prêts à des états étrangers » (no 2,False
441150,"(la séance, suspendue à dix-sept heures cinq, est reprise à dix-sept heures vingt, sous la présidence de m. david habib.)",False
441189,"cela, c'est fini depuis un an !",True
442275,"(à seize heures cinquante, m. marc le fur remplace m. richard ferrand au fauteuil de la présidence.)",False
444531,"la parole est à m. mohamed laqhila, rapporteur spécial de la commission des finances, de l'économie générale et du contrôle budgétaire.",True
444532,"mon cher collègue, nous avons eu le même débat l'année dernière, sur des amendements similaires. ceux que vous défendez aujourd'hui représentent un mo",True
446086,"(la séance, suspendue à s eize heures cinquante-cinq , est reprise à dix-sept heures dix, sous la présidence de m. marc le fur.)",False
451299,"la parole est à mme la secrétaire d'état auprès du ministre de l'économie et des finances, pour donner l'avis du gouvernement.",True
453575,"(la séance, suspendue à dix-huit heures, est reprise à dix-huit heures dix, sous la présidence de mme laetitia saint-paul.)",False
459950,"(la séance, suspendue à dix-sept heures cinquante-cinq, est reprise à dix-huit heures cinq, sous la présidence de m. david habib.)",False
461854,"(la séance, suspendue à dix-sept heures cinq, est reprise à dix-sept heures quinze, sous la présidence de m. sylvain waserman.)",False
463262,"à ce titre, conformément à la promesse présidentielle, nous souhaitons réussir à recycler tous les plastiques d'ici 2025. la france se fixe également ",True
463483,"l'examen de ce projet de loi, qui va nous occuper les dix prochains jours, constitue un rendez-vous majeur pour l'avenir – vous l'avez rappelé, madame",True
463484,"je vous remercie, madame la secrétaire d'état, d'avoir rappelé l'objectif de la france pour 2030, qui est de réduire la consommation des ressources af",True
463489,quel est l'avis de la commission ?,True
463517,il est important de préciser dans le projet de loi que seuls des produits plastiques à la fois biosourcés et biodégradables pourront être mis sur le m,True
463520,"votre amendement serait toutefois difficile à appliquer. en effet, l'origine biosourcée d'un plastique ne signifie pas que le polymère est biodégradab",True
463523,"je ne crois pas, tout d'abord, qu'il faille systématiquement chercher des alternatives. il me paraît important, ensuite, de souligner que les plastiqu",True
463524,"je vous demande de bien vouloir retirer l'amendement, madame la députée. à défaut, l'avis sera défavorable.",True
463528,"l'amendement propose d'apporter de la cohérence au texte en interdisant, à partir du 1er janvier 2026, tout plastique non recyclable. si nous continuo",True
463531,"quant à une interdiction totale, je pense qu'il faut laisser le soin au gouvernement, en concertation avec les acteurs, de nous présenter une stratégi",True
463532,"je vous invite à retirer votre amendement, monsieur lambert. à défaut, l'avis sera défavorable.",True
463537,"cela ne veut pas nécessairement dire que les seringues médicales seront recyclées, madame la secrétaire d'état, mais qu'elles doivent être fabriquées ",True
463538,"j'en reviens à l'amendement. si le marché français autorise du plastique non recyclable en 2026, comment l'objectif de 100 % de plastique recyclé pour",True
463542,quel est l'avis de la commission ?,True
463549,"mon amendement propose de compléter cette disposition en poussant la logique jusqu'au bout et en précisant que sans tri préalable, il n'est pas seulem",True
463556,"je rappelle que les entreprises, hors secteur du bâtiment, sont à l'origine de 700 kilogrammes de déchets par habitant chaque année. elles doivent don",True
464722,"(la séance, suspendue à dix-sept heures, est reprise à dix-sept heures quinze, sous la présidence de m. hugues renson.)",False
466051,"premièrement, ces amendements soulèvent une question de conformité avec le droit de l'union européenne. tous, à l'exception de l'amendement no 1598 re",True
466425,eh oui !,True
466426,"ne jouez pas sur les mots, madame la députée. qu'avons-nous adopté ici tous ensemble ? l'interdiction du plastique jetable. vous passez sous silence l",True
471632,"(la séance, suspendue à dix-sept heures cinq, est reprise à dix-sept heures dix, sous la présidence de m. david habib.)",False
474654,"troisièmement, il faut éviter les situations de conflits d'intérêts, dans lesquelles une association attribuerait, au sein de la gouvernance du fonds,",True
475672,"en outre, elle a permis d'augmenter le taux de collecte de 20 % et de mieux lutter contre la filière illégale de gestion des deee : le fait que les co",True
477580,"(à onze heures cinq, mme annie genevard remplace m. marc le fur au fauteuil de la présidence.)",False
477591,"(à onze heures quinze, m. marc le fur remplace mme annie genevard au fauteuil de la présidence.)",False
478027,"(la séance, suspendue à dix-sept heures, est reprise à dix-sept heures vingt-cinq, sous la présidence de m. marc le fur.)",False
479495,"(la séance, suspendue à dix-sept heures cinq, est reprise à dix-sept heures vingt, sous la présidence de m. david habib.)",False
479553,la principale avancée de cette loi réside dans la reconnaissance d'un droit à la compensation des conséquences du handicap par la solidarité nationale,True
480148,"(la séance, suspendue à dix-sept heures, est reprise à dix-sept heures quinze, sous la présidence de m. sylvain waserman.)",False
480556,"(à vingt-deux heures cinquante, mme annie genevard remplace m. marc le fur au fauteuil de la présidence.)",False
480624,"(à vingt-trois heures cinq , m. marc le fur remplace mme annie genevard au fauteuil de la présidence.)",False
481934,"(la séance, suspendue à dix-sept heures cinq, est reprise à dix-sept heures vingt-cinq, sous la présidence de mme laetitia saint-paul.)",False
483762,"la notion de « populations intéressées » a été élargie plus fortement encore par suite des accords de matignon, qui prévoyaient que tous les calédonie",True
483972,"elle pose les jalons d'un nécessaire travail de recensement des textes qui empêchent l'accès des personnes atteintes d'une maladie chronique, notammen",True
484798,"(la séance, suspendue à seize heures cinquante-cinq, est reprise à dix-sept heures dix, sous la présidence de m. david habib.)",False
486578,"(la séance, suspendue à dix-sept heures cinq, est reprise à dix-sept heures vingt, sous la présidence de mme laetitia saint-paul.)",False
487167,"s'il y a bien un enseignement que nous pouvons tirer des manifestations sociales qui se sont succédé au cours des derniers mois, c'est celui de l'aspi",True
488431,"la nouvelle gouvernance du système de retraite, objet du titre iv qu'il me revient de rapporter, apporte une réponse claire et efficace à ces différen",True
491286,"(la séance, suspendue à dix-huit heures cinq, est reprise à dix-huit heures quinze , sous la présidence de mme annie genevard.)",False
492903,"(à quinze heures vingt, m. sylvain waserman remplace m. richard ferrand au fauteuil de la présidence.)",False
496277,"(à dix heures trente-cinq, m. sylvain waserman remplace m. richard ferrand au fauteuil de la présidence.)",False
496707,(paroles inaudibles.),False
497065,mais si !,True
497343,je n'ai pas bien suivi votre calcul. je ne sais pas d'où viennent les 1 750 euros par an dont vous parlez. cela correspond peut-être à 28 % de 6 000 e,True
502521,"(la séance, suspendue à dix-huit heures cinq, est reprise à dix-huit heures quinze, sous la présidence de m. hugues renson.)",False
503918,"c'est pourquoi tous ces éléments seront à la main du conseil d'administration de la future caisse, pour évaluer les conditions de l'équilibre futur. l",True
504145,"sur les amendements nos 95, 278, 503, 589, 5714 et autres, et 11107, 23630, 23839, 23900, 24097, 24124, 24647, 25349, 25384 et 35944, tous identiques,",True
507112,"…cela signifie, selon moi, que nous discutons toujours d'hypothèses, mais jamais du concret ! fin 2020, nous disposerons d'éléments qui, peut-être, no",False
507401,"monsieur lachaud, vous disiez tout à l'heure que les hommes du rang finiraient par être mieux payés que les officiers grâce aux primes que leur vaudra",True
507559,"le moins que l'on puisse dire, c'est que vous savez revivifier un hémicycle.",True
508812,je suis défavorable aux amendements de suppression de l'article.,True
509234,"(la séance, suspendue à dix-sept heures quinze, est reprise à dix-sept heures vingt-cinq, sous la présidence de m. richard ferrand.)",False
509722,"(la séance, suspendue à dix-sept heures, est reprise à dix-sept heures trente, sous la présidence de m. richard ferrand.)",False
513252,(m. sylvain waserman remplace m. richard ferrand au fauteuil de la présidence.),False
513901,"(la séance, suspendue à onze heures vingt-cinq , est reprise à onze heures quar ante, sous la présidence de m. sylvain waserman.)",False
514338,"(la séance, suspendue à seize heures quarante-cinq, est reprise à dix-sept heures vingt-cinq, sous la présidence de m. marc le fur.)",False
514844,"troisièmement, concernant les adaptations apportées à la procédure pénale, la commission est très vigilante. pourriez-vous nous donner, là encore, que",True
516430,"(à dix heures trente, m. hugues renson remplace m. richard ferrand au fauteuil de la présidence.)",False
516829,"(à seize heures trente, m. marc le fur remplace m. hugues renson au fauteuil de la présidence.)",False
517188,"(à dix-neuf heures cinq, mme annie genevard remplace m. marc le fur au fauteuil de la présidence.)",False
518684,"(à dix-huit heures dix, mme annie genevard remplace m. richard ferrand au fauteuil de la présidence.)",False
518716,"(à dix-huit heures trente-cinq, m. richard ferrand remplace mme annie genevard au fauteuil de la présidence.)",False
519295,"(la séance, suspendue à seize heures cinq, est reprise à seize heures quarante, sous la présidence de m. sylvain waserman.)",False
521679,"les amendements, nos 581 de m. pascal brindeau, 105 de mme marie-france lorho et 439 de mme agnès thill sont successivement défendus.quel est l'avis d",False
522496,"sur le fond, nous avons prolongé l'état d'urgence sanitaire jusqu'au 10 juillet, pour mieux nous donner les moyens de sortir de cette épreuve.dans le ",False
524825,deuxième argument : il faut se donner les moyens de rectifier le tir lorsque cela est nécessaire. de nombreuses filières s'accordent sur le fait que l,True
525051,"(à midi vingt, m. hugues renson remplace mme annie genevard au fauteuil de la présidence.)",False
525185,"l'amendement no 275 de m. pierre-henri dumont est défendu.la parole est à m. m'jid el guerrab, pour soutenir l'amendement no 383.",False
525255,"je suis saisi de deux amendements identiques, nos 258 et 300.l'amendement no 258 de m. jérôme lambert est retiré.",False
525257,l'amendement no 300 de m. alexis corbière est défendu.,True
525263,"les amendements nos 410 de m. alexandre holroyd et 145 de m. paul christophe sont retirés.la parole est à m. le rapporteur, pour soutenir l'amendement",False
526231,"(la séance, suspendue à dix-sept heures, est reprise à dix-sept heures dix, sous la présidence de mme annie genevard.)",False
526657,!,True
526658,à ma demande !,True
527738,"(à seize heures cinq, m. david habib remplace m. richard ferrand au fauteuil de la présidence.)",False
528542,"(la séance, suspendue à dix-sept heures vingt, est reprise à dix-sept heures vingt-cinq, sous la présidence de mme laetitia saint-paul.)",False
529296,"j'écouterai attentivement votre intervention. j'espère vraiment que vous ne répéterez pas, comme il y a deux ans : « on a réglé le problème ! ».quand ",False
529864,"(à dix-sept heures cinquante, mme laetitia saint-paul remplace m. sylvain waserman au fauteuil de la présidence.)",False
531448,"(la séance, suspendue à dix-sept heures cinq, est reprise à dix-sept heures v ingt , sous la présidence de m. hugues renson.)",False
532599,"c'est la raison pour laquelle, avec éric woerth et le groupe les républicains, nous vous présentons cette proposition de loi forte, juste et crédible.",True
532688,les différents orateurs ont évoqué quatre obstacles à l'adoption de la proposition de loi. ils ont tout d'abord souligné très légitimement le coût que,True
534694,"(la séance, suspendue à dix-sept heures cinq , est reprise à dix-sept heures quinze, sous la présidence de m. sylvain waserman.)",False
534928,cet avis établit « que l'épidémie est contrôlée avec cependant un virus qui continue de circuler » ; il dit très clairement que nous ne sommes plus en,True
540474,"(la séance, suspendue à dix-sept heures, est reprise à dix-sept heures quinze, sous la présidence de m. marc le fur.)",False
541350,"il y a ensuite le contrôle pédagogique assuré par les inspecteurs de l'éducation nationale, qui mènent un certain nombre d'enquêtes. c'est sur la base",True
541426,"concernant votre amendement, mon cher collègue, je suis défavorable à un contrôle pédagogique qui serait effectué deux fois par an, car il faut bien s",True
542561,"tout d'abord, comme vous venez de le dire, vous êtes contre le recours aux ordonnances. pourtant, en l'espèce, il est nécessaire car le délai de trans",True
545643,la maîtrise des dépenses sociales passera également par une amélioration de leur pilotage. la création l'an dernier d'une cinquième branche de la sécu,True
545647,"dans une sorte de répétition générale, tout y est passé : l'argument de la valeur travail pour justifier la baisse des allocations chômage ; la banali",True
