index,snippet,found
218398,"ont compris et accepté que la france doit présenter un équilibre des pouvoirs, entre son parlement d'un côté et son gouvernement de l'autre. qu'un gra",False
218400,"depuis plusieurs mois, une immense campagne de déstabilisation vise le pouvoir parlementaire. nous, parlementaires, serions tour à tour incompétents, ",False
218402,"ceux qui défendent simultanément de grandes circonscriptions et le scrutin proportionnel ne connaissent pas la france, ni la subtilité de sa construct",False
218404,"la décision que vous avez prise, monsieur le premier ministre, de créer des circonscriptions à taille inhumaine, deux fois plus grandes que les circon",False
218406,voilà pourquoi nous lui demandons solennellement de ne pas prendre le risque d'évolutions institutionnelles hasardeuses. voilà pourquoi nous lui deman,False
218408,"en instaurant l'élection de certains députés à la proportionnelle, vous placez le ver dans le fruit institutionnel. vous prendriez une décision insens",False
218410,"au demeurant, la même entreprise de déconstruction est à l'oeuvre dans votre politique à l'égard des collectivités locales, monsieur le premier minist",False
218412,"ce qui choque, c'est votre refus d'écouter les acteurs de terrain, et souvent votre mépris à leur égard. ce que vous considérez comme du courage n'est",False
218414,à quel autre président de la république aurait-on pardonné de considérer que certains de nos concitoyens ne sont rien ? à qui aurait-on pardonné cela ,False
218416,à quel autre président de la république aurait-on pardonné le limogeage d'un grand chef militaire ?,False
218418,"à quel autre président de la république pardonnerait-on d'augmenter la csg de nos retraités de 25 %, de surtaxer l'essence et de sacrifier fiscalement",False
218420,pour quel autre président de la république aurait-on fait preuve d'une telle indulgence à l'égard d'une politique si dangereuse et si naïve en matière,False
218422,"les français qui n'ont jamais cédé un pouce de terrain aux sirènes macronistes, et ceux qui en reviennent, comprennent que le « en même temps » est un",False
218424,"nous sommes cette opposition parlementaire, qui supporte de moins en moins le caractère et les attitudes d'un homme qui lui-même, dans un éclair de lu",False
218425,voilà qui est gaulliste !,False
218426,"c'est lui qui l'a dit ! parce qu'il est le fruit d'une effraction, il repartira sans doute comme il est arrivé.",False
218428,"en 1958, les français ont choisi leur constitution. c'était le monde d'avant. en 2018, nous nous apprêtons, dans un entre-soi très peu démocratique, à",False
218430,"la parole est à m. patrick kanner, pour le groupe socialiste et républicain du sénat.",False
218431,"monsieur le président du congrès, monsieur le président du sénat, monsieur le président de la république – où que vous soyez ! – , monsieur le premier",False
218433,"dans notre pays, la parité politique n'a jamais progressé sans contrainte de la loi. nous avons renforcé la place des femmes en politique, vous êtes e",False
218435,"mais revenons au bilan. dans cette première année de quinquennat, vous avez également engagé un certain nombre de réformes. vous avez fait le choix, d",False
218436,très bien !,True
218437,"nous vous reconnaissons l'honnêteté d'avoir prévenu avant de ce que vous feriez après. seulement, vous aviez promis un équilibre : libérer, mais aussi",False
218439,"nous défendrons aussi un principe : pour lutter contre la pauvreté, il ne suffit pas d'aider ceux qui vivent dans la pauvreté à en sortir. il faut aus",False
218441,"un an après votre élection, ce pilier de la protection est donc en chantier et suscite bien trop d'interrogations, alors que nous avons bien trop de c",False
218442,c'est fait !,True
218443,"et là, monsieur le président, je crois que nous avons une grave divergence. beaucoup vous ont entendu parler de cette unité bien à propos après les ép",False
218445,"vous avez parlé d'un lien abîmé à réparer entre l'état et l'église ; mais de quel lien parlez-vous, sous le régime de la loi de 1905 ? s'il s'agit de ",False
218447,"aucune conviction ne peut être supérieure à la loi de la république. nous vous le disons solennellement, monsieur le président : pour faire vivre notr",False
218449,nous aimerions aussi vous voir renouer le dialogue avec les instances sociales de notre pays. l'unité de la nation passera par un dialogue avec les sy,False
218451,"la parole est à m. marc fesneau, pour le groupe du mouvement démocrate et apparentés de l'assemblée nationale.",False
218452,"monsieur le président du congrès, monsieur le président du sénat, monsieur le premier ministre, mesdames et messieurs les ministres, mesdames et messi",False
218454,"urgence économique, urgence du chômage, urgence territoriale, urgence sanitaire, urgence éducative, urgence budgétaire, urgence migratoire, urgence éc",False
218456,"je ne connais pas un seul des sujets exposés ici dont on ne puisse pas objectivement dire qu'il aurait dû être traité il y a des années, voire des déc",False
218458,"quant à la majorité, elle ne doit pas croire que nous partons d'une page blanche ; nous devons tirer leçon des échecs de nos prédécesseurs et défendre",False
218460,"pour nous, le travail est l'un des éléments essentiels de l'intégration sociale. il est un droit fondamental et l'on sait à quel point la déstructurat",False
218462,"qui n'a vécu cette crise ne peut mesurer l'effet de la disparition du dernier commerce, des derniers paysans, des dernières industries, du dernier méd",False
218464,"il est le cri de ceux qui voient la modernité comme un retour en arrière ou une régression pour eux. l'économie, la croissance, la capacité d'attracti",False
218466,"la parole est à m. hervé marseille, pour le groupe de l'union centriste du sénat.",False
218467,"monsieur le président du congrès, monsieur le président du sénat, monsieur le premier ministre, mesdames et messieurs les ministres, chers collègues d",False
218468,très bien !,True
218469,"tel est le cas des ordonnances, qui ont assoupli le code du travail pour donner aux entreprises les marges de manoeuvre dont elles ont aujourd'hui bes",False
218471,"par-delà même le bilan législatif du chef de l'état, il y a un troisième élément que nous mettons à son crédit. avec lui, nous avons gagné en incarnat",False
218473,voilà qui est sympathique pour les élus locaux !,False
218474,"et si l'action gouvernementale marque un peu le pas, c'est sans doute aussi parce que les français n'ont pas totalement discerné les objectifs à attei",False
218476,"supprimer la taxe d'habitation ne fait pas une politique fiscale, et bénéficier de la croissance ne fait pas une politique de redressement des comptes",False
218478,"sur ce dernier point, nous restons sur notre faim. visiblement, la ligne budgétaire de l'exécutif n'est pas celle de la maîtrise des dépenses, puisque",False
218480,"sans le parlement, nous ne réformerons pas la france, pas plus que nous ne relancerons l'europe. plus que jamais, compte tenu de la situation allemand",False
218482,"la parole est à m. jean-christophe lagarde, pour le groupe udi, agir et indépendants de l'assemblée nationale.",False
218483,"monsieur le président du congrès, monsieur le président du sénat, monsieur le premier ministre, mesdames et messieurs les ministres, chers collègues p",False
218485,"et je sais de quoi je parle : l'an dernier, je considérais que le président de la république ne devait pas s'exprimer avant le discours de politique g",False
218487,"je comptais regretter que le président de la république ne puisse pas nous répondre, mais il vient de demander au gouvernement de préparer un amendeme",False
218489,excellent !,True
218490,"en attendant, c'est à vous monsieur le premier ministre, mesdames et messieurs les ministres, et à l'ensemble de la majorité parlementaire que nous no",False
218492,ces réformes obéissent à une logique : libérer les capacités de production de notre pays pour rétablir la compétitivité et créer de l'emploi. nous par,False
218493,tout à fait !,True
218494,"au premier tour de l'élection présidentielle, le président de la république a été choisi par la france mondialisée, celle qui s'en sort bien, qui sait",False
218495,très bien !,True
218496,"… permettant de rétablir l'égalité républicaine dans ces quartiers – je les connais bien – qui concentrent toutes les pauvretés et dans lesquels, cont",False
218497,bravo !,True
218498,c'est aussi un mauvais signal adressé au monde rural que le retard pris pour mettre en place l'agence nationale pour la cohésion des territoires que n,False
218499,très bien !,True
218500,"à ces territoires ainsi qu'aux outre-mer que le président de la république n'a pas mentionnés,",False
218502,nous vous appelons à redonner des perspectives grâce à des politiques publiques ambitieuses qui garantissent leur place dans la république. c'est ce q,False
218504,"la parole est à m. jean-claude requier, pour le groupe du rassemblement démocratique et social européen du sénat.",False
218505,"monsieur le président du congrès, monsieur le président du sénat, monsieur le premier ministre, mesdames et messieurs les ministres, chers collègues p",False
218507,"dans cette optique, nous ne partageons pas le choix de certains élus de ne pas être présents aujourd'hui. être parlementaire, c'est s'honorer de savoi",False
218509,"pour notre part, nous sommes favorables à ce que le chef de l'état prenne la parole devant le congrès, écoute nos débats et puisse répondre aux interr",False
218510,très bien !,True
218511,"oui, nous sommes face à des choix difficiles qui renvoient à notre responsabilité d'élus de la nation. ne nous dérobons pas ! le chef de l'état l'a ra",False
218513,excellent !,True
218514,bravo !,True
218515,"peut-être nous sommes-nous trop éloignés de l'idéal européen. peut-être avons-nous aussi perdu au passage le consentement éclairé de nos concitoyens, ",False
218516,ah !,True
218517,ah !,True
218518,ah !,True
218519,il y a deux édouard !,False
218520,"… « combattons la haine imbécile, l'immonde haine, qui n'a jamais rien su créer ». faisons de la laïcité le premier rempart aux divisions de la nation",False
218522,très bien !,True
218523,"la meilleure réponse à y apporter, c'est de faire vivre nos principes républicains, à commencer par l'égalité réelle entre tous les citoyens. nous sav",False
218524,très bien !,True
218525,"c'est aussi au parlement de porter ces voix, dans son dialogue institutionnel avec le pouvoir exécutif, qu'il s'agisse de faire la loi ou de contrôler",False
218527,quel talent !,True
218528,"notre pays dispose pourtant de nombreux atouts, et nous devrions donc regarder l'avenir avec confiance. tordons le cou aux clichés, surmontons nos ine",False
218530,"la parole est à mme valérie rabault, pour le groupe nouvelle gauche de l'assemblée nationale.",False
218531,une seule femme aura pris la parole cet après-midi !,False
218532,cela mérite d'être souligné !,True
218533,"monsieur le président du congrès, monsieur le président du sénat, monsieur le premier ministre, mesdames et messieurs les membres du gouvernement, mes",False
218535,très bien !,True
218536,très bien !,True
218537,très bien !,True
218538,"pour la première fois, il a ainsi rappelé la portée de la fraternité au coeur de notre république de manière explicite : « il ressort que la fraternit",False
218539,très juste !,True
218540,or les choix opérés depuis un an par le président de la république et sa majorité à l'assemblée nationale conduisent à s'interroger sur la place réell,False
218541,elle frappe tout le monde !,False
218542,"… avec une ponction de 200 à 400 euros par an en moyenne. ainsi, pour compenser les recettes manquantes de l'état, le gouvernement n'a pas hésité à ro",False
218543,ça s'appelle l'écologie !,False
218544,… qui frappe de plein fouet les territoires ruraux. cette hausse va frapper avant tout celles et ceux qui ne disposent pas de services publics de tran,False
218545,pas de chance !,True
218546,c'est faux !,True
218547,"depuis lors, la réalité a dépassé nos craintes : au 4 juillet, seuls 400 000 lycéens sur 665 000 ont arrêté leur choix, et 150 000 n'ont reçu aucune p",False
218549,très juste !,True
218550,très juste !,True
218551,"quant aux bacheliers professionnels, ils sont les grands perdants de l'opération, puisqu'un grand nombre d'entre eux se retrouvent sur le carreau pour",False
218553,"ces derniers se sont retrouvés à plancher sur les épreuves sans la moindre perspective d'avenir à court terme, …",False
218554,elle a raison !,True
218555,"… y compris pour celles et ceux qui disposaient de bonnes notes dans leur dossier. aussi, parcoursup est devenu l'emblème de l'anti-fraternité décliné",False
218557,"encore un exemple, celui de la loi elan – portant évolution du logement, de l'aménagement et du numérique – , qui devient l'anti-fraternité en matière",False
218558,rien que ça !,True
218559,"lors de son discours à lyon le 4 février 2017, en pleine campagne présidentielle, celui qui allait devenir président de la république déclarait : « no",False
218560,"la fraternité est une valeur, pas une institution !",False
218561,"la fraternité ne se confond pas avec l'angélisme. elle est un acte volontaire, ambitieux et complexe. si jaurès disait que, pour la république, il fal",False
218562,ne vous en faites pas pour nous !,False
218563,inspirez-vous directement de notre triptyque républicain. que la fraternité se retrouve au coeur de vos décisions et de vos votes. la france s'est con,False
218565,"la parole est à m. françois patriat, pour le groupe la république en marche du sénat.",False
218566,"monsieur le président du congrès, monsieur le président du sénat, monsieur le premier ministre, mesdames et messieurs les membres du gouvernement, mes",False
218568,l'action politique demande du courage. elle demande du courage et de la constance. il faut du courage pour dire la vérité à nos concitoyens. il faut d,False
218570,"oui, nous sommes fiers de ce projet. face aux conservatismes et à l'immobilisme, nous continuerons à oeuvrer pour son succès. la véritable échéance, p",False
218571,mais si ! tous les jours !,False
218572,"monsieur le président du congrès, monsieur le président du sénat, chers collègues, un an déjà, et voilà que, dès aujourd'hui, nous voulons nous projet",False
218573,tant mieux !,True
218574,"ce chiffre, c'est la traduction d'une décentralisation assumée et responsable. ce chiffre, c'est la volonté de ces élus qui ont su prendre leurs respo",False
218575,n'importe quoi !,True
218576,"sans dévoyer les principes de neutralité totale, de laïcité, nous savons, monsieur le premier ministre, que vous aurez à coeur de préserver l'espace p",False
218578,"la parole est à m. andré chassaigne, pour le groupe de la gauche démocrate et républicaine de l'assemblée nationale.",False
218579,"messieurs les présidents, monsieur le premier ministre, mesdames et messieurs les ministres, mes chers collègues, le discours du président de la répub",False
218580,carrément !,True
218581,ce n'est pas à un renouveau de la pratique des institutions que l'on assiste mais à la mise en scène de ses travers : concentration et centralisation ,False
218583,"la manière dont le devenir de la sncf a été traité illustre la technocrature mise en oeuvre par le président macron. derrière ce déficit démocratique,",False
218585,"à moins que l'exécutif ne refuse cette option, par peur de voir nos concitoyens rejeter cette réforme et, dans le même temps, la politique antisociale",False
218587,"cette politique, aussi amorale qu'inefficace, aggrave considérablement les inégalités économiques, sociales et territoriales. mais la réalité, c'est a",False
218589,le dossier syrien illustre l'appétence de la diplomatie macroniste pour la pure communication et les coups d'éclat. c'est ainsi que dans l'affaire de ,False
218591,"la parole est à m. pierre laurent, pour le groupe communiste républicain citoyen et écologiste du sénat.",False
218592,bis repetita !,True
218593,"monsieur le président du congrès, monsieur le président du sénat, monsieur le premier ministre, mesdames et messieurs les ministres, chers collègues, ",False
218594,c'est une honte !,True
218595,c'est bien là qu'il aurait fallu presser le pas.,False
218597,"quelle urgence y avait-il à cette nouvelle démonstration de communication gouvernementale ? une seule, en vérité : le président emmanuel macron est ve",False
218599,"je précise que cette proposition de loi avait été acceptée, à notre initiative, par tous les groupes politiques du sénat, sauf le groupe la république",False
218600,exactement !,True
218601,cette atteinte aux droits souverains du parlement restera comme une tache indélébile. un analyste de la communication du président de la république éc,False
218603,tout à fait !,True
218604,"avec des circonscriptions de plus de 200 000 habitants, vous allez éloigner le pouvoir législatif des citoyens comme dans aucun autre pays européen. v",False
218606,nous mènerons ce combat pour la démocratie avec d'autant plus de détermination que le pays est en train de prendre conscience de la raison pour laquel,False
218607,eh oui !,True
218608,"le cac 40 est en bonne santé : les profits et les dividendes atteignent des niveaux records. mais cet argent ne ruisselle absolument pas, et pour caus",False
218609,c'est une honte !,True
218610,"une fois encore, vous n'avez rien entendu des premiers concernés, élus, associations et habitants, qui s'étaient pourtant mobilisés avec espoir à la f",False
218611,exactement !,True
218612,"la crise du logement est gigantesque. et votre réponse, c'est la loi elan – évolution du logement, de l'aménagement et du numérique – , une prime à la",False
218614,vous vous vantez de parvenir à chaque fois à faire voter vos réformes malgré les oppositions qu'elles suscitent. mais où est la gloire de cette politi,False
218615,exactement !,True
218616,"même quand le gouvernement déclare une grande cause nationale – pense à la lutte contre les violences faites aux femmes – , il est capable de manquer ",False
218618,"tout au long de l'année, nous avons résisté et alerté sur les dangers de votre politique, nous avons multiplié les propositions et les pistes de trava",False
218620,"la parole est à m. claude malhuret, président du groupe les indépendants - république et territoires du sénat.",False
218621,"monsieur le président du congrès, monsieur le président du sénat, monsieur le premier ministre, mesdames, messieurs les membres du gouvernement, mes c",False
218623,"et, de l'autre, une extrême droite passée en quelques années du népotisme aux atrides, dont le programme repose sur la farce des deux euros à usage in",False
218625,"il faut vous complimenter aussi, monsieur le président, pour une partie substantielle de votre action depuis un an et pour celle que mène avec sérieux",False
218626,c'est un peu vrai !,True
218627,"« il faut souvent changer d'opinion pour être toujours de son parti », disait le cardinal de retz. c'était bien observé ! en ce qui concerne notre gro",False
218629,"comme disait staline, « ce qui compte ce n'est pas le vote, c'est la façon dont on compte les votes ». il fallait leur résister. vous l'avez fait et l",False
218631,"je souhaite donc que vous considériez les remarques qui suivent comme constructives et non pas comme corrosives. certaines portent sur les périls, sur",False
218633,brillant !,True
218634,"la parole est à m. olivier falorni, député non inscrit à l'assemblée nationale.",False
218635,"monsieur le président du congrès, monsieur le président du sénat, monsieur le premier ministre, mesdames, messieurs les membres du gouvernement, mes c",False
218636,"si, il en a parlé !",False
218637,"… et quand il en parle, c'est toujours devant les cultes. le président aurait pu exprimer clairement aujourd'hui, devant tous les parlementaires réuni",False
218639,"en affirmant, comme il l'a fait, que l'état est laïc, mais que la société ne l'est pas, il s'est livré à une distinction inexacte, car il a confondu l",False
218641,"la france a un ardent besoin de faire république et de rassembler toutes les femmes et tous les hommes, qu'importent leurs origines, couleur de peau, ",False
218644,la séance est levée.,True
218923,et les autres ?,True
219721,lamentable !,True
230975,cela n'est pas autorisé et nous y serons dorénavant attentifs. je mets maintenant aux voix les amendements identiques nos 210 et 1825.,True
231278,"la parole est à m. sébastien jumel, pour un rappel au règlement.",True
231401,"mes chers collègues, nous ressentons une émotion commune face aux images qui montrent des actes de violence inacceptables commis par un individu salar",True
231429,"mes chers collègues, à la suite des échanges que nous avons eus sur les révélations faites dans la presse depuis hier soir, j'ai réuni pendant une heu",True
231690,j'aimerais que l'on prête attention à mes propos…,True
231691,"pour notre part, nous voulons établir la possibilité de faire valoir le respect des biens communs. ce n'est rien moins que cela, et en même temps tout",True
231692,"monsieur potier, il faut cesser ce conciliabule et écouter m. wulfranc, comme il vous a écouté.",True
231693,tel est le sens profond des amendements que nous défendons dans cette discussion commune. nous savons que le principal défi auquel est confrontée notr,True
231694,"oui, monsieur le président ; vous avez raison.",True
232496,la parole est à mme la présidente de la commission des lois.,True
233481,"la parole est à m. christian jacob, pour un rappel au règlement.",True
233676,"la parole est à m. éric coquerel, pour un rappel au règlement.",True
233929,rappel au règlement !,True
233930,"monsieur furst, je crois que chacune et chacun souhaitaient que la présidente de la commission des lois puisse intervenir à la reprise de nos travaux.",False
233931,"chers collègues, comme vous le savez, la commission des lois s'est réunie hier pour demander à l'unanimité à se voir octroyer les pouvoirs d'une commi",True
234516,la parole est à mme marine le pen.,True
234645,"la parole est à m. andré chassaigne, pour un rappel au règlement.",True
242437,voici le résultat du scrutin : nombre de votants 66 nombre de suffrages exprimés 58 majorité absolue 30 pour l'adoption 46 contre 12,False
242674,voici le résultat du scrutin : nombre de votants 71 nombre de suffrages exprimés 69 majorité absolue 35 pour l'adoption 14 contre 55,False
242678,voici le résultat du scrutin : nombre de votants 70 nombre de suffrages exprimés 67 majorité absolue 34 pour l'adoption 10 contre 57,False
242693,voici le résultat du scrutin : nombre de votants 70 nombre de suffrages exprimés 67 majorité absolue 34 pour l'adoption 4 contre 63,False
242736,voici le résultat du scrutin : nombre de votants 73 nombre de suffrages exprimés 68 majorité absolue 35 pour l'adoption 15 contre 53,False
242740,voici le résultat du scrutin : nombre de votants 78 nombre de suffrages exprimés 77 majorité absolue 39 pour l'adoption 69 contre 8,False
243009,voici le résultat du scrutin : nombre de votants 76 nombre de suffrages exprimés 75 majorité absolue 38 pour l'adoption 24 contre 51,False
243324,voici le résultat du scrutin : nombre de votants 77 nombre de suffrages exprimés 65 majorité absolue 33 pour l'adoption 48 contre 17,False
243429,voici le résultat du scrutin : nombre de votants 77 nombre de suffrages exprimés 63 majorité absolue 32 pour l'adoption 62 contre 1,False
243520,voici le résultat du scrutin : nombre de votants 68 nombre de suffrages exprimés 68 majorité absolue 35 pour l'adoption 4 contre 64,False
243866,voici le résultat du scrutin : nombre de votants 55 nombre de suffrages exprimés 54 majorité absolue 28 pour l'adoption 54 contre 0,True
245894,voici le résultat du scrutin : nombre de votants 167 nombre de suffrages exprimés 167 majorité absolue 84 pour l'adoption 137 contre 30,False
246005,voici le résultat du scrutin : nombre de votants 136 nombre de suffrages exprimés 125 majorité absolue 63 pour l'adoption 100 contre 25,False
246212,voici le résultat du scrutin : nombre de votants 100 nombre de suffrages exprimés 92 majorité absolue 47 pour l'adoption 92 contre 0,False
250676,"la parole est à m. olivier faure, pour un rappel au règlement.",True
250677,"à la suite de ce que vient de dire delphine batho, et même si nous n'en traiterons pas maintenant, je souhaiterais que la conférence des présidents re",True
252287,"j'avais déposé un amendement de suppression de l'article 7, que, pour des raisons totalement indépendantes de ma volonté, je n'ai pas pu soutenir hier",True
252289,"il faut évidemment sanctionner les tiers et les complices – j'ai toujours oeuvré en ce sens et ce n'est pas moi qui vous dirai le contraire – , mais p",False
260670,"de même, je proclame secrétaires : m. lénaïck adam ; mme ramlati ali ; mme danielle brulebois ; m. luc carvounas ; m. lionel causse ; m. alexis corbiè",False
260924,"le barcelonais, le français, le républicain, l'européen est reconnaissant aux français ; il ne vous oubliera jamais, jamais. merci.",True
277378,"la parole est à m. fabien roussel, pour soutenir l'amendement no 1338.",True
279071,il est défendu.,True
279072,la parole est à m. le rapporteur général.,True
279246,je le retire également.,True
279248,"la parole est à m. nicolas forissier, pour soutenir l'amendement no 560.",False
279249,je le retire également.,True
279251,"la parole est à mme lise magnier, pour soutenir l'amendement no 1048.",False
279252,je le retire également.,True
279254,"la parole est à mme cendra motin, pour soutenir l'amendement no 1648.",False
279255,retiré !,True
284991,"l'ordre du jour appelle la suite de la discussion du projet de loi de financement de la sécurité sociale pour 2019 (nos 1297, 1336, 1309). ce matin, l",True
299372,"cet après-midi, l'assemblée a commencé la discussion des articles du projet de loi, s'arrêtant à l'article 4 et à l'état a annexé.",False
328091,quel est l'avis du gouvernement ?,True
328092,j'ai déjà expliqué pourquoi l'urgence et le caractère particulier d'une éventuelle sortie du royaume-uni sans accord exigeaient le passage par les ord,True
330822,"nous avons eu l'occasion de dire combien une justice sans juges, dématérialisée, désincarnée, pouvait limiter l'accès au droit. nous continuons à voir",True
336950,"la parole est à m. le rapporteur général, pour soutenir l'amendement no 962, qui fait l'objet de trois sous-amendements nos 1289, 1346 et 1335.",False
360751,"ma langue, c'est ma couleur de peau. je rêve en corse, je parle en corse, je fais des poèmes en corse – et parce que j'aime la poésie corse, j'aime au",True
360753,"dès lors qu'on touche à l'identité profonde et à la couleur de peau, on touche aux libertés fondamentales. les petites avancées techniques, c'est bien",True
361985,"même avis. je félicite les deux députés pour ce travail très intéressant, qui permet de souligner l'importance de la question. hier, lorsque nous avon",False
364368,nous voici arrivés au bout de la première étape du parcours législatif du projet de loi pour une école de la confiance. nos débats en commission et en,True
378484,rédactionnel.,True
379257,la commission a supprimé l'article 27 octies.,False
391503,la commission a maintenu la suppression par le sénat de l'article 16,True
406289,quel est l'avis de la commission ?,True
406290,avis défavorable.,True
406291,quel est l'avis du gouvernement ?,True
406292,même avis.,True
448907,nous avons achevé l'examen des articles de la proposition de loi.,True
462000,la parole est à m. hervé saulignac.,True
462001,on comprend très bien pourquoi certains voudraient qu'on maintienne absolument la notion d'infertilité dans la loi : on pourrait exiger d'un couple de,True
462006,"la parole est à mme coralie dubost, rapporteure de la commission spéciale chargée d'examiner le projet de loi relatif à la bioéthique.",True
462007,"je suis très touchée par l'amendement qui porte la reconnaissance du projet parental, et j'ai bien entendu m. saulignac dire que ce droit nouveau ne d",True
465462,"… nous espérons voir cette grande cause nationale figurer dans le projet de loi. nous savons que l'amendement n'est pas parfait, comme l'a dit tout à ",False
475635,… et je vous assure que cela fonctionne et donne toute satisfaction aux femmes concernées. la parole est à mme florence provendier.,False
476700,la parole est à mme patricia lemoine.,True
476701,"madame lemoine, retirez-vous l'amendement ?",False
482431,"sur l'amendement no 712, je suis saisi par le groupe socialistes et apparentés d'une demande de scrutin public. le scrutin est annoncé dans l'enceinte",False
495947,"la parole est à m. bastien lachaud, pour soutenir l'amendement no 917.",True
496743,"l'ordre du jour appelle la suite de la discussion de la seconde partie du projet de loi de finances pour 2020 (nos 2272, 2301).",True
497877,"j'appelle les crédits de la mission « aide publique au développement », inscrits à l'état b. la parole est à m. vincent ledoux, suppléant m. marc le f",False
499917,"cela, c'est fini depuis un an !",True
501067,"nous avons aussi profondément réformé le dispositif d'exonération de cotisations sociales en 2019, pour donner, là encore, la priorité à l'emploi. je ",True
501326,il dit « sagesse » et il vote pour !,False
503673,quel est l'avis de la commission ?,True
503674,"mon cher collègue, nous avons eu le même débat l'année dernière, sur des amendements similaires. ceux que vous défendez aujourd'hui représentent un mo",True
511254,quel est l'avis du gouvernement ?,True
543285,"j'ai rappelé tout à l'heure que le rapport de m. dominique libault était issu d'une très large concertation citoyenne, à laquelle ont participé plus d",True
566664,bien sûr que si : ils n'auront pas de points !,True
575681,"la parole est à m. stéphane viry, pour soutenir l'amendement no 95.",True
580003,"le moins que l'on puisse dire, c'est que vous savez revivifier un hémicycle.",True
596764,l'amendement no 581 de m. pascal brindeau est défendu. l'amendement no 105 de mme marie-france lorho est défendu. l'amendement no 439 de mme agnès thi,False
600766,"la parole est à m. m'jid el guerrab, pour soutenir l'amendement no 383.",True
600824,je retire l'amendement no383 au profit du no 409 de m. alexandre holroyd.,False
600825,ces deux amendements sont pourtant identiques.,False
600851,"la parole est à m. guillaume kasbarian, rapporteur, pour soutenir l'amendement no 591.",False
615354,l'amélioration de la situation sanitaire a permis à la conférence des présidents de faire évoluer nos règles de fonctionnement : tous les députés peuv,True
621378,"l'ordre du jour appelle la suite de la discussion du projet de loi de finances rectificative pour 2020 (nos 3074, 3132). cet après-midi, l'assemblée a",False
646048,la parole est à m. pierre-alain raphan.,True
646049,"l'alinéa 5 de l'article 2 prévoyant déjà l'actualisation de la programmation, l'avis sera défavorable.",True
653408,"il me paraît souhaitable qu'au sein d'une ville, d'une société, puissent se mêler des fonctionnaires et des agents privés, chacune de ces populations ",True
659867,"avis défavorable. monsieur breton, à vous écouter, il ne faudrait rien changer, de peur qu'un changement en amène un autre, puis un autre et ainsi de ",True
659871,"on ne peut nier l'importance de ces questions dans le débat public. l'assemblée doit se réjouir que cette discussion ait lieu, même si les délais, trè",True
665885,la suite de la discussion budgétaire est renvoyée à la prochaine séance.,True
675699,"l'ordre du jour appelle la suite de la discussion du projet de loi de financement de la sécurité sociale pour 2021 (nos 3397, 3432, 3434).",True
677579,il tend à donner au gouvernement une habilitation supplémentaire pour adapter les règles de fonctionnement et les règles budgétaires et comptables des,True
678284,"l'amendement no 1379 vise à affecter à l'ifpen une enveloppe de 7 millions d'euros, qui correspond à la dégradation de sa trésorerie.",True
698632,"que signifierait un budget participatif à l'échelle nationale ? c'est un débat intéressant. au niveau municipal, cela permet réellement de concrétiser",True
707071,"la séance est reprise. le scrutin est annoncé dans l'enceinte de l'assemblée nationale. la parole est à m. hervé saulignac, pour soutenir l'amendement",False
707103,"ces personnels sont souvent payés au lance-pierre et, au lieu de travailler sans statut réel, ils aimeraient bénéficier d'une régularisation. donnez-l",True
708103,"la parole est à mme albane gaillot, pour soutenir l'amendement no 482.",True
708104,"si vous le voulez bien, monsieur le président, je défendrai également l'amendement no 483 qui porte sur la police municipale. au cours de nos débats, ",False
721971,je proposais de me tenir à votre disposition. notre rythme avoisine les quatre-vingts amendements de l'heure. nos débats peuvent raisonnablement se po,True
721980,l'article 50 de notre règlement prévoit que la séance peut-être prolongée pour finir l'examen d'un texte. je proposais une solution que j'espérais con,True
727614,je suspends la séance pour quelques minutes.,True
741126,"je suis saisi de trois amendements, nos 4, 315 et 463, pouvant être soumis à une discussion commune. les amendements nos 4 et 315 sont identiques et f",False
744548,"je suis saisi de neuf amendements, nos 55, 111 rectifié, 21, 1156, 1833, 1617, 1615, 1622 et 1618, pouvant être soumis à une discussion commune. sur l",False
745611,"je suis saisi de quatre amendements, nos 1400, 799, 1118 et 1119, pouvant être soumis à une discussion commune. l'amendement no 1400 de m. ludovic paj",False
745628,"je suis saisi de trois amendements, nos 1193, 1775 et 1777, pouvant être soumis à une discussion commune. l'amendement no 1193 de m. ludovic pajot est",False
745727,l'article 706-25-9 du code de procédure pénale permet aux maires d'accéder au fijait par l'intermédiaire du préfet pour toutes les décisions qui conce,True
745877,"je suis saisi de trois amendements, nos 1075, 1359 et 989, pouvant être soumis à une discussion commune. les amendements identiques nos 1075 de mme na",False
746754,"de manière tout à fait exceptionnelle, mes chers collègues, le ministre souhaite intervenir, en application de l'article 31 de la constitution : « les",False
746756,"monsieur le président, je ne souhaite pas déroger à quoi que ce soit, mais seulement que le règlement de l'assemblée nationale, sur lequel il me sembl",True
746926,je vous remercie.,True
747576,"et y voient de la naïveté. pour moi, la solution au problème passe par l'application de la loi de 1905, telle qu'elle est rédigée. vous le savez comme",False
748152,"je ne voterai pas cet amendement, je vais vous expliquer pourquoi. l'article 6 porte sur un contrat entre une collectivité ou des élus d'une part et u",False
748154,"madame rossi, après avoir lu votre amendement, j'ai consulté l'alinéa 2 de l'article l. 1111-1-1 du cgct. il y est précisé que l'élu local poursuit le",True
748156,"il faudrait donc dire à certains députés que, lorsqu'ils votent une loi de finances, ils doivent mettre de côté leur intérêt particulier et leurs prop",True
755237,l'amendement no 868 de m. marc le fur est défendu.,False
